body_forms,body_html,body_noCharacters,body_noDistinctWords,body_noFunctionWords,body_noWords,body_richness,body_suspension,body_verifyYourAccount,send_diffSenderReplyTo,send_noCharacters,send_noWords,send_nonModalSenderDomain,subj_bank,subj_noCharacters,subj_noWords,subj_reply,subj_richness,url_atSymbol,url_linkText,url_maxNoPeriods,url_noDomains,url_noExtLinks,url_noImgLinks,url_noIntLinks,url_noIpAddresses,url_noLinks,url_noPorts,url_nonModalHereLinks,url_ports,label
FALSE,FALSE,751,105,0,137,0.182423435,FALSE,FALSE,FALSE,32,2,TRUE,FALSE,37,8,FALSE,0.216216216,FALSE,FALSE,3,6,4,0,0,0,4,0,FALSE,FALSE,P
FALSE,TRUE,449,56,0,62,0.138084633,FALSE,FALSE,TRUE,37,3,TRUE,FALSE,17,2,TRUE,0.117647059,FALSE,FALSE,3,4,2,0,3,0,5,0,FALSE,FALSE,P
FALSE,TRUE,493,63,0,70,0.14198783,FALSE,FALSE,TRUE,31,3,TRUE,FALSE,18,3,TRUE,0.166666667,FALSE,FALSE,2,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,TRUE,468,83,1,88,0.188034188,FALSE,FALSE,FALSE,36,4,TRUE,FALSE,14,3,TRUE,0.214285714,FALSE,FALSE,2,2,1,0,5,0,6,0,FALSE,FALSE,P
FALSE,FALSE,421,63,1,75,0.178147268,FALSE,FALSE,FALSE,31,2,TRUE,FALSE,36,6,FALSE,0.166666667,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,FALSE,252,40,0,44,0.174603175,FALSE,FALSE,FALSE,29,2,TRUE,FALSE,19,4,FALSE,0.210526316,FALSE,FALSE,3,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,TRUE,356,59,0,63,0.176966292,FALSE,FALSE,FALSE,36,4,TRUE,FALSE,52,11,TRUE,0.211538462,FALSE,FALSE,2,2,1,0,5,0,6,0,FALSE,FALSE,P
FALSE,FALSE,2406,302,0,502,0.208645054,FALSE,FALSE,FALSE,28,3,TRUE,FALSE,66,13,FALSE,0.196969697,FALSE,FALSE,1,2,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,TRUE,1659,242,2,358,0.215792646,FALSE,FALSE,FALSE,30,3,FALSE,FALSE,20,3,FALSE,0.15,FALSE,FALSE,0,2,0,0,0,0,0,0,FALSE,FALSE,P
FALSE,FALSE,788,136,0,181,0.229695431,FALSE,FALSE,FALSE,23,2,TRUE,FALSE,43,9,TRUE,0.209302326,FALSE,FALSE,1,2,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,TRUE,708,112,0,140,0.197740113,FALSE,FALSE,FALSE,34,4,TRUE,FALSE,52,11,TRUE,0.211538462,FALSE,FALSE,2,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,FALSE,277,54,0,62,0.223826715,FALSE,FALSE,FALSE,37,5,TRUE,FALSE,19,5,TRUE,0.263157895,FALSE,FALSE,1,2,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,FALSE,395,31,1,33,0.083544304,FALSE,FALSE,TRUE,34,3,TRUE,FALSE,45,11,FALSE,0.244444444,FALSE,FALSE,3,5,3,0,0,0,3,0,FALSE,FALSE,P
FALSE,FALSE,410,60,1,87,0.212195122,FALSE,FALSE,FALSE,31,2,TRUE,FALSE,47,6,FALSE,0.127659574,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,FALSE,178,25,1,26,0.146067416,FALSE,FALSE,FALSE,34,2,TRUE,FALSE,30,7,FALSE,0.233333333,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,FALSE,879,103,0,117,0.133105802,FALSE,FALSE,TRUE,44,4,TRUE,FALSE,19,2,FALSE,0.105263158,FALSE,FALSE,2,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,FALSE,887,128,0,176,0.198421646,FALSE,FALSE,FALSE,22,1,TRUE,FALSE,47,10,FALSE,0.212765957,FALSE,FALSE,1,1,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,FALSE,859,109,1,133,0.154831199,FALSE,FALSE,TRUE,39,3,FALSE,FALSE,54,8,TRUE,0.148148148,FALSE,FALSE,4,4,3,0,0,0,3,0,FALSE,FALSE,P
FALSE,TRUE,4616,509,17,857,0.185658579,FALSE,FALSE,FALSE,28,3,TRUE,FALSE,40,8,TRUE,0.2,FALSE,FALSE,2,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,TRUE,2473,279,0,450,0.181965224,FALSE,FALSE,TRUE,36,3,TRUE,FALSE,36,7,TRUE,0.194444444,FALSE,FALSE,2,4,2,0,3,0,5,0,FALSE,FALSE,P
FALSE,TRUE,611,101,0,116,0.1898527,FALSE,FALSE,FALSE,36,4,TRUE,FALSE,26,7,TRUE,0.269230769,FALSE,FALSE,2,3,2,0,2,0,4,0,FALSE,FALSE,P
FALSE,FALSE,620,85,0,95,0.153225806,FALSE,FALSE,TRUE,37,3,FALSE,FALSE,16,4,FALSE,0.25,FALSE,FALSE,2,3,2,0,6,0,8,0,FALSE,FALSE,P
FALSE,FALSE,315,57,0,71,0.225396825,FALSE,FALSE,FALSE,29,3,FALSE,FALSE,58,7,FALSE,0.120689655,FALSE,FALSE,0,2,0,0,0,0,0,0,FALSE,FALSE,P
FALSE,FALSE,807,124,0,175,0.21685254,FALSE,FALSE,FALSE,32,4,FALSE,FALSE,27,3,FALSE,0.111111111,FALSE,FALSE,2,2,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,FALSE,302,41,1,54,0.178807947,FALSE,FALSE,FALSE,31,2,TRUE,FALSE,47,9,FALSE,0.191489362,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,FALSE,94,6,1,6,0.063829787,FALSE,FALSE,FALSE,26,2,TRUE,FALSE,54,10,FALSE,0.185185185,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,TRUE,918,136,0,201,0.218954248,FALSE,FALSE,TRUE,5,1,TRUE,FALSE,23,5,TRUE,0.217391304,FALSE,FALSE,2,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,FALSE,624,106,0,137,0.219551282,FALSE,FALSE,FALSE,34,4,TRUE,FALSE,24,5,TRUE,0.208333333,FALSE,FALSE,2,2,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,FALSE,5139,557,3,1043,0.202957774,FALSE,FALSE,FALSE,36,3,TRUE,FALSE,31,6,FALSE,0.193548387,FALSE,FALSE,3,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,FALSE,206,25,0,26,0.126213592,FALSE,FALSE,FALSE,31,2,TRUE,FALSE,20,6,FALSE,0.3,FALSE,FALSE,2,4,2,0,0,0,2,0,FALSE,FALSE,P
FALSE,TRUE,997,149,0,220,0.220661986,FALSE,FALSE,FALSE,30,3,FALSE,FALSE,63,9,FALSE,0.142857143,FALSE,FALSE,0,2,0,0,0,0,0,0,FALSE,FALSE,P
FALSE,TRUE,1135,174,2,233,0.205286344,FALSE,FALSE,TRUE,31,3,TRUE,FALSE,30,5,TRUE,0.166666667,FALSE,FALSE,2,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,FALSE,867,131,0,180,0.207612457,FALSE,FALSE,FALSE,32,3,TRUE,FALSE,43,9,TRUE,0.209302326,FALSE,FALSE,1,2,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,FALSE,548,64,0,75,0.136861314,FALSE,FALSE,FALSE,32,2,TRUE,FALSE,34,5,FALSE,0.147058824,FALSE,FALSE,3,5,3,0,0,0,3,0,FALSE,FALSE,P
FALSE,FALSE,105,9,1,9,0.085714286,FALSE,FALSE,FALSE,30,2,TRUE,FALSE,30,5,FALSE,0.166666667,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,FALSE,511,59,1,73,0.142857143,FALSE,FALSE,FALSE,14,1,TRUE,FALSE,31,5,FALSE,0.161290323,FALSE,FALSE,3,3,2,0,0,0,2,0,FALSE,FALSE,P
FALSE,TRUE,540,90,0,109,0.201851852,FALSE,FALSE,FALSE,36,4,TRUE,FALSE,16,3,TRUE,0.1875,FALSE,FALSE,2,3,2,0,5,0,7,0,FALSE,FALSE,P
FALSE,FALSE,233,33,1,34,0.145922747,FALSE,FALSE,FALSE,30,2,TRUE,FALSE,15,2,FALSE,0.133333333,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,FALSE,253,38,0,44,0.173913043,FALSE,FALSE,FALSE,29,2,TRUE,FALSE,13,4,FALSE,0.307692308,FALSE,FALSE,3,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,FALSE,1274,181,0,271,0.212715856,FALSE,FALSE,FALSE,23,2,TRUE,FALSE,43,9,TRUE,0.209302326,FALSE,FALSE,1,2,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,TRUE,643,81,0,101,0.157076205,FALSE,FALSE,TRUE,25,2,TRUE,FALSE,42,8,FALSE,0.19047619,FALSE,FALSE,2,3,2,0,3,0,5,0,FALSE,FALSE,P
FALSE,FALSE,92,6,1,6,0.065217391,FALSE,FALSE,FALSE,26,2,TRUE,FALSE,50,8,FALSE,0.16,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,TRUE,1677,115,0,239,0.142516398,FALSE,FALSE,FALSE,37,3,TRUE,FALSE,19,4,FALSE,0.210526316,FALSE,FALSE,2,2,0,0,5,0,5,0,FALSE,FALSE,P
FALSE,TRUE,320,63,0,80,0.25,FALSE,FALSE,FALSE,22,1,TRUE,FALSE,22,5,FALSE,0.227272727,FALSE,FALSE,1,1,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,TRUE,1276,150,0,201,0.157523511,FALSE,FALSE,TRUE,38,3,TRUE,FALSE,30,6,TRUE,0.2,FALSE,FALSE,4,6,4,0,3,0,7,0,FALSE,FALSE,P
FALSE,TRUE,5092,538,1,1036,0.203456402,FALSE,FALSE,FALSE,26,1,TRUE,FALSE,11,2,FALSE,0.181818182,FALSE,FALSE,2,4,2,0,0,0,2,0,FALSE,FALSE,P
FALSE,FALSE,801,112,0,127,0.15855181,FALSE,FALSE,FALSE,42,3,TRUE,FALSE,31,6,TRUE,0.193548387,FALSE,FALSE,3,4,2,0,3,0,5,0,FALSE,FALSE,P
FALSE,FALSE,676,114,0,146,0.215976331,FALSE,FALSE,FALSE,29,3,TRUE,FALSE,15,3,TRUE,0.2,FALSE,FALSE,3,2,0,0,1,0,1,0,FALSE,FALSE,P
FALSE,TRUE,1649,198,0,307,0.186173438,FALSE,FALSE,FALSE,38,3,TRUE,FALSE,56,7,TRUE,0.125,FALSE,FALSE,2,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,FALSE,355,44,1,53,0.149295775,FALSE,FALSE,FALSE,31,2,TRUE,FALSE,28,5,FALSE,0.178571429,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,TRUE,1118,155,0,231,0.206618962,FALSE,FALSE,TRUE,35,3,TRUE,FALSE,12,3,TRUE,0.25,FALSE,FALSE,2,3,2,0,3,0,5,0,FALSE,FALSE,P
FALSE,FALSE,3097,332,13,591,0.190829835,FALSE,FALSE,FALSE,36,3,TRUE,FALSE,28,5,FALSE,0.178571429,FALSE,FALSE,3,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,FALSE,901,133,2,188,0.208657048,FALSE,FALSE,FALSE,28,2,TRUE,FALSE,18,3,TRUE,0.166666667,FALSE,FALSE,4,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,FALSE,439,74,0,92,0.209567198,FALSE,FALSE,FALSE,37,2,TRUE,FALSE,27,3,TRUE,0.111111111,FALSE,FALSE,4,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,FALSE,172,20,1,20,0.11627907,FALSE,FALSE,FALSE,30,2,TRUE,FALSE,25,6,FALSE,0.24,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,FALSE,455,38,0,40,0.087912088,FALSE,FALSE,FALSE,32,2,TRUE,FALSE,29,7,FALSE,0.24137931,FALSE,FALSE,5,6,4,0,0,0,4,0,FALSE,FALSE,P
FALSE,FALSE,710,102,0,140,0.197183099,FALSE,FALSE,FALSE,43,3,TRUE,FALSE,20,3,TRUE,0.15,FALSE,FALSE,3,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,FALSE,1928,219,1,420,0.217842324,FALSE,FALSE,FALSE,34,2,TRUE,FALSE,3,1,FALSE,0.333333333,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,TRUE,1221,175,1,278,0.227682228,FALSE,FALSE,FALSE,37,3,FALSE,FALSE,12,3,TRUE,0.25,FALSE,FALSE,2,2,2,0,6,0,8,0,FALSE,FALSE,P
FALSE,FALSE,1652,212,0,298,0.180387409,FALSE,FALSE,FALSE,32,2,TRUE,FALSE,38,8,FALSE,0.210526316,FALSE,FALSE,3,6,4,0,0,0,4,0,FALSE,FALSE,P
FALSE,FALSE,1497,223,1,313,0.209084836,FALSE,FALSE,FALSE,30,3,TRUE,FALSE,13,4,TRUE,0.307692308,FALSE,FALSE,3,4,2,0,3,0,5,0,FALSE,FALSE,P
FALSE,FALSE,144,7,1,7,0.048611111,FALSE,FALSE,FALSE,26,2,TRUE,FALSE,52,11,FALSE,0.211538462,FALSE,FALSE,3,3,2,0,0,0,2,0,FALSE,FALSE,P
FALSE,FALSE,1436,201,0,293,0.204038997,FALSE,FALSE,TRUE,34,3,TRUE,FALSE,35,5,TRUE,0.142857143,FALSE,FALSE,1,2,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,FALSE,1086,108,1,150,0.138121547,FALSE,FALSE,FALSE,14,1,TRUE,FALSE,29,5,FALSE,0.172413793,FALSE,FALSE,3,6,6,0,0,0,6,0,FALSE,FALSE,P
FALSE,FALSE,526,62,1,78,0.148288973,FALSE,FALSE,FALSE,14,1,TRUE,FALSE,31,5,FALSE,0.161290323,FALSE,FALSE,3,3,2,0,0,0,2,0,FALSE,FALSE,P
FALSE,FALSE,141,16,1,16,0.113475177,FALSE,FALSE,FALSE,31,2,TRUE,FALSE,26,6,FALSE,0.230769231,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,FALSE,532,65,0,74,0.139097744,FALSE,FALSE,FALSE,31,3,TRUE,FALSE,50,8,FALSE,0.16,FALSE,FALSE,3,3,2,0,3,0,5,0,FALSE,FALSE,P
FALSE,FALSE,597,94,0,121,0.202680067,FALSE,FALSE,FALSE,33,3,TRUE,FALSE,53,9,TRUE,0.169811321,FALSE,FALSE,1,2,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,FALSE,574,71,0,87,0.151567944,FALSE,FALSE,FALSE,32,2,TRUE,FALSE,13,3,FALSE,0.230769231,FALSE,FALSE,3,7,5,0,0,0,5,0,FALSE,FALSE,P
FALSE,FALSE,1310,157,1,251,0.191603053,FALSE,FALSE,FALSE,32,3,TRUE,FALSE,49,8,TRUE,0.163265306,FALSE,FALSE,3,5,3,0,3,0,6,0,FALSE,FALSE,P
FALSE,TRUE,1149,151,0,233,0.20278503,FALSE,FALSE,FALSE,23,1,TRUE,FALSE,19,5,TRUE,0.263157895,FALSE,FALSE,3,2,0,0,5,0,5,0,FALSE,FALSE,P
FALSE,TRUE,633,99,0,129,0.203791469,FALSE,FALSE,FALSE,30,3,TRUE,FALSE,20,3,FALSE,0.15,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,FALSE,1130,109,1,155,0.137168142,FALSE,FALSE,FALSE,14,1,TRUE,FALSE,29,5,FALSE,0.172413793,FALSE,FALSE,3,4,4,0,0,0,4,0,FALSE,FALSE,P
FALSE,FALSE,574,55,0,64,0.111498258,FALSE,FALSE,FALSE,36,3,TRUE,FALSE,50,10,FALSE,0.2,FALSE,FALSE,2,5,3,0,3,0,6,0,FALSE,FALSE,P
FALSE,FALSE,374,68,0,81,0.21657754,FALSE,FALSE,FALSE,59,4,FALSE,FALSE,26,5,TRUE,0.192307692,FALSE,FALSE,0,2,0,0,0,0,0,0,FALSE,FALSE,P
FALSE,FALSE,165,19,1,20,0.121212121,FALSE,FALSE,FALSE,30,2,TRUE,FALSE,10,4,FALSE,0.4,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,TRUE,779,103,0,124,0.159178434,FALSE,FALSE,TRUE,5,1,TRUE,FALSE,23,5,TRUE,0.217391304,FALSE,FALSE,2,4,3,0,3,0,6,0,FALSE,FALSE,P
FALSE,FALSE,410,52,0,54,0.131707317,FALSE,FALSE,FALSE,32,2,TRUE,FALSE,24,4,FALSE,0.166666667,FALSE,FALSE,3,6,4,0,0,0,4,0,FALSE,FALSE,P
FALSE,FALSE,1007,98,1,139,0.138033764,FALSE,FALSE,FALSE,14,1,TRUE,FALSE,29,5,FALSE,0.172413793,FALSE,FALSE,3,4,4,0,0,0,4,0,FALSE,FALSE,P
FALSE,TRUE,575,65,0,77,0.133913043,FALSE,FALSE,TRUE,35,3,TRUE,FALSE,29,7,TRUE,0.24137931,FALSE,FALSE,2,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,FALSE,606,91,1,116,0.191419142,FALSE,FALSE,TRUE,28,3,TRUE,FALSE,51,10,TRUE,0.196078431,FALSE,FALSE,3,3,1,0,4,0,5,0,FALSE,FALSE,P
FALSE,FALSE,845,116,0,153,0.181065089,FALSE,FALSE,FALSE,32,2,TRUE,FALSE,37,10,FALSE,0.27027027,FALSE,FALSE,2,4,3,0,0,0,3,0,FALSE,FALSE,P
FALSE,TRUE,73062,3384,84,14954,0.204675481,FALSE,FALSE,FALSE,32,3,TRUE,FALSE,35,5,TRUE,0.142857143,FALSE,FALSE,1,2,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,FALSE,672,97,0,133,0.197916667,FALSE,FALSE,FALSE,28,3,TRUE,FALSE,20,3,TRUE,0.15,FALSE,FALSE,1,2,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,FALSE,922,134,0,184,0.199566161,FALSE,FALSE,FALSE,37,4,TRUE,FALSE,19,5,TRUE,0.263157895,FALSE,FALSE,2,2,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,FALSE,323,52,0,59,0.182662539,FALSE,FALSE,FALSE,36,3,TRUE,FALSE,23,4,TRUE,0.173913043,FALSE,FALSE,2,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,TRUE,1751,151,0,316,0.180468304,FALSE,FALSE,FALSE,32,4,TRUE,FALSE,14,2,TRUE,0.142857143,TRUE,FALSE,1,2,0,0,4,0,4,0,FALSE,FALSE,P
FALSE,FALSE,281,41,0,44,0.15658363,FALSE,FALSE,FALSE,29,2,TRUE,FALSE,24,5,FALSE,0.208333333,FALSE,FALSE,3,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,FALSE,177,25,1,27,0.152542373,FALSE,FALSE,FALSE,34,2,TRUE,FALSE,41,6,FALSE,0.146341463,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,TRUE,2200,279,0,490,0.222727273,FALSE,FALSE,TRUE,45,4,TRUE,FALSE,33,10,TRUE,0.303030303,FALSE,FALSE,3,4,3,0,3,0,6,0,FALSE,FALSE,P
FALSE,FALSE,1311,163,1,253,0.192982456,FALSE,FALSE,FALSE,31,4,FALSE,FALSE,48,6,TRUE,0.125,FALSE,FALSE,2,4,3,0,4,0,7,0,FALSE,FALSE,P
FALSE,FALSE,902,109,0,135,0.149667406,FALSE,FALSE,FALSE,29,3,TRUE,FALSE,38,5,FALSE,0.131578947,FALSE,FALSE,3,4,2,0,5,0,7,0,FALSE,FALSE,P
FALSE,FALSE,978,93,1,122,0.124744376,FALSE,FALSE,FALSE,14,1,TRUE,FALSE,29,5,FALSE,0.172413793,FALSE,FALSE,3,4,4,0,0,0,4,0,FALSE,FALSE,P
FALSE,FALSE,519,88,1,103,0.198458574,FALSE,FALSE,FALSE,23,1,TRUE,FALSE,29,6,TRUE,0.206896552,FALSE,FALSE,2,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,TRUE,697,101,0,123,0.176470588,FALSE,FALSE,TRUE,41,3,TRUE,FALSE,22,6,TRUE,0.272727273,FALSE,FALSE,2,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,FALSE,143,16,1,16,0.111888112,FALSE,FALSE,FALSE,30,2,TRUE,FALSE,22,5,FALSE,0.227272727,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,FALSE,897,133,0,168,0.18729097,FALSE,FALSE,FALSE,30,3,TRUE,FALSE,16,2,TRUE,0.125,FALSE,FALSE,3,4,2,0,3,0,5,0,FALSE,FALSE,P
FALSE,TRUE,552,70,0,74,0.134057971,FALSE,FALSE,FALSE,33,4,TRUE,FALSE,45,6,TRUE,0.133333333,FALSE,FALSE,2,3,1,0,1,0,2,0,FALSE,FALSE,P
FALSE,FALSE,148,5,0,6,0.040540541,FALSE,FALSE,FALSE,25,2,TRUE,FALSE,37,9,FALSE,0.243243243,FALSE,FALSE,3,3,2,0,0,0,2,0,FALSE,FALSE,P
FALSE,FALSE,418,78,0,93,0.222488038,FALSE,FALSE,FALSE,30,3,TRUE,FALSE,36,8,TRUE,0.222222222,FALSE,FALSE,1,2,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,FALSE,1278,150,12,222,0.17370892,FALSE,FALSE,FALSE,28,3,TRUE,FALSE,24,4,FALSE,0.166666667,FALSE,FALSE,2,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,FALSE,1593,173,0,277,0.17388575,FALSE,FALSE,FALSE,28,3,TRUE,FALSE,32,4,FALSE,0.125,FALSE,FALSE,2,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,TRUE,528,78,0,90,0.170454545,FALSE,FALSE,TRUE,28,3,TRUE,FALSE,14,3,TRUE,0.214285714,FALSE,FALSE,2,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,FALSE,947,147,1,219,0.2312566,FALSE,FALSE,FALSE,29,3,TRUE,FALSE,19,5,TRUE,0.263157895,FALSE,FALSE,3,2,0,0,4,0,4,0,FALSE,FALSE,P
FALSE,TRUE,3050,395,0,746,0.244590164,FALSE,FALSE,FALSE,37,3,TRUE,FALSE,19,5,TRUE,0.263157895,FALSE,FALSE,2,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,TRUE,350,44,0,54,0.154285714,FALSE,FALSE,FALSE,33,3,FALSE,FALSE,30,5,FALSE,0.166666667,FALSE,FALSE,0,2,0,0,0,0,0,0,FALSE,FALSE,P
FALSE,TRUE,1179,163,0,237,0.201017812,FALSE,FALSE,TRUE,35,3,TRUE,FALSE,22,8,TRUE,0.363636364,FALSE,FALSE,2,3,2,0,3,0,5,0,FALSE,FALSE,P
FALSE,FALSE,328,52,0,72,0.219512195,FALSE,FALSE,FALSE,16,1,TRUE,FALSE,17,2,TRUE,0.117647059,FALSE,FALSE,1,2,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,FALSE,3133,398,0,769,0.245451644,FALSE,FALSE,FALSE,28,2,TRUE,FALSE,42,8,TRUE,0.19047619,FALSE,FALSE,2,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,TRUE,587,88,0,106,0.180579216,FALSE,FALSE,TRUE,35,3,TRUE,FALSE,23,6,TRUE,0.260869565,FALSE,FALSE,2,3,2,0,3,0,5,0,FALSE,FALSE,P
FALSE,FALSE,456,81,0,112,0.245614035,FALSE,FALSE,FALSE,30,3,FALSE,FALSE,21,2,FALSE,0.095238095,FALSE,FALSE,0,2,0,0,0,0,0,0,FALSE,FALSE,P
FALSE,TRUE,1395,197,0,257,0.184229391,FALSE,FALSE,FALSE,33,3,TRUE,FALSE,21,3,TRUE,0.142857143,FALSE,FALSE,2,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,FALSE,903,113,0,160,0.177187154,FALSE,FALSE,TRUE,29,3,TRUE,FALSE,10,2,TRUE,0.2,FALSE,FALSE,2,3,2,0,4,0,6,0,FALSE,FALSE,P
FALSE,FALSE,2412,289,1,487,0.201907131,FALSE,FALSE,FALSE,37,2,TRUE,FALSE,28,4,FALSE,0.142857143,FALSE,FALSE,3,5,3,0,0,0,3,0,FALSE,FALSE,P
FALSE,FALSE,1630,178,1,270,0.165644172,FALSE,FALSE,TRUE,27,3,TRUE,FALSE,53,9,FALSE,0.169811321,FALSE,FALSE,4,4,2,0,0,0,2,0,FALSE,FALSE,P
FALSE,FALSE,249,47,0,55,0.220883534,FALSE,FALSE,FALSE,37,5,TRUE,FALSE,51,12,TRUE,0.235294118,FALSE,FALSE,1,2,0,0,3,0,3,0,FALSE,FALSE,P
FALSE,FALSE,449,62,1,81,0.180400891,FALSE,FALSE,FALSE,31,2,TRUE,FALSE,43,9,FALSE,0.209302326,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,FALSE,186,28,1,29,0.155913978,FALSE,FALSE,FALSE,34,2,TRUE,FALSE,31,7,FALSE,0.225806452,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
FALSE,TRUE,1170,116,2,186,0.158974359,FALSE,FALSE,TRUE,41,2,TRUE,FALSE,39,5,TRUE,0.128205128,FALSE,FALSE,3,5,4,0,0,0,4,0,FALSE,FALSE,P
FALSE,FALSE,1784,245,0,400,0.224215247,FALSE,FALSE,TRUE,37,4,FALSE,FALSE,35,6,TRUE,0.171428571,FALSE,FALSE,0,2,0,0,0,0,0,0,FALSE,FALSE,P
FALSE,TRUE,902,97,1,113,0.125277162,FALSE,FALSE,TRUE,39,4,FALSE,FALSE,44,8,TRUE,0.181818182,FALSE,FALSE,6,6,6,0,0,0,6,0,FALSE,FALSE,P
FALSE,FALSE,1007,79,1,91,0.090367428,FALSE,FALSE,FALSE,43,3,TRUE,FALSE,53,4,FALSE,0.075471698,FALSE,FALSE,3,4,2,0,3,0,5,0,FALSE,FALSE,P
FALSE,FALSE,2403,245,2,497,0.206824802,FALSE,FALSE,TRUE,29,3,TRUE,FALSE,27,4,TRUE,0.148148148,FALSE,FALSE,2,3,2,0,4,0,6,0,FALSE,FALSE,P
FALSE,TRUE,5239,472,9,826,0.157663676,FALSE,FALSE,FALSE,30,3,TRUE,FALSE,46,8,FALSE,0.173913043,FALSE,FALSE,4,10,13,0,3,0,16,0,FALSE,FALSE,P
FALSE,FALSE,235,19,0,19,0.080851064,FALSE,FALSE,FALSE,31,2,TRUE,FALSE,49,8,FALSE,0.163265306,FALSE,FALSE,3,4,2,0,0,0,2,0,FALSE,FALSE,P
FALSE,TRUE,411,48,0,56,0.136253041,FALSE,FALSE,FALSE,28,3,TRUE,FALSE,35,5,TRUE,0.142857143,FALSE,FALSE,2,3,1,0,3,0,4,0,FALSE,FALSE,P
FALSE,FALSE,626,87,1,122,0.194888179,FALSE,FALSE,FALSE,37,3,TRUE,FALSE,55,12,TRUE,0.218181818,FALSE,FALSE,3,4,2,0,0,0,2,0,FALSE,FALSE,P
FALSE,FALSE,518,63,1,79,0.152509653,FALSE,FALSE,FALSE,14,1,TRUE,FALSE,31,5,FALSE,0.161290323,FALSE,FALSE,3,3,2,0,0,0,2,0,FALSE,FALSE,P
FALSE,FALSE,563,83,1,113,0.20071048,FALSE,FALSE,FALSE,38,3,TRUE,FALSE,25,4,TRUE,0.16,FALSE,FALSE,2,3,1,0,0,0,1,0,FALSE,FALSE,P
